Row,Regex1,Regex2,IsEquivalent,SimilarityScore
1018,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.10050251256281406
1019,"^[a-z]{1,3}$","^[a-z]{1,3}$",True,1.0
1020,"^\d{8,14}$","^\d{8,14}$",True,1.0
1021,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
1022,\d+,^\d\d*$,False,0.2857142857142857
1023,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
1024,"^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
1025,\s+,\s+,True,1.0
1026,"^\d{4,12}$","^\d{4,12}$",True,1.0
1027,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
1028,"^[a-z]{5,6}$","^[a-z]{5,6}$",True,1.0
1029,"^[a-z]{3,6}$","^[a-z]{3,6}$",True,1.0
1030,"^\d{1,10}$","^\d{1,10}$",True,1.0
1031,\d+,\d+,True,1.0
1032,"^\d{4,14}$","^\d{4,14}$",True,1.0
1033,"^.{6,8}mdln$","^.{6,8}mdln$",True,1.0
1034,"^\d{6,13}$","^\d{6,13}$",True,1.0
1035,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
1036,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.10204081632653061
1037,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
1038,^\d{3}$,^\d{3}$,True,1.0
1039,\w+,\w+,True,1.0
1040,^(?=.*rwelr)(?=.*efvij).*$,^(?=.*rwelr)(?=.*efvij).*$,True,1.0
1041,^#[0-9A-Fa-f]{6}$,^[a-fA-F0-9]{6}$,False,0.7058823529411764
1042,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
1043,^DOC_.*$,^DOC_.*$,True,1.0
1044,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
1045,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
1046,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11971830985915488
1047,"^\d{1,1}$",^\d{1}$,True,1.0
1048,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
1049,^\d.*$,^\d.*$,True,1.0
1050,"^\d{6,13}$","^\d{6,13}$",True,1.0
1051,^(?=.*kliut)(?=.*geswxmll).*$,^(?=.*kliut)(?=.*geswxmll).*$,True,1.0
1052,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
1053,(2025(04(30|29|28|27|26|25|24|23|22|21)|05(02|01))),^\d{4}(0[1-9]|1[012])(0[1-9]|[12][0-9]|3[01])$,False,0.1568627450980392
1054,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
1055,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
1056,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.18333333333333335
1057,^(?=.*gxpzgax)(?=.*ymm).*$,^(?=.*gxpzgax)(?=.*ymm).*$,True,1.0
1058,\d+,\d+,True,1.0
1059,^(?=.*oguihayr)(?=.*bipvf).*$,^(?=.*oguihayr)(?=.*bipvf).*$,True,1.0
1060,"^\d{2,14}$","^\d{2,14}$",True,1.0
1061,"^\d{4,10}$","^\d{4,10}$",True,1.0
1062,"^\d{2,13}$","^\d{2,13}$",True,1.0
1063,^LOG_.*$,^LOG_.*$,True,1.0
1064,\w+,\w+,True,1.0
1065,^zsqql.*xlz.*$,^zsqql.*xlz.*$,True,1.0
1066,^[a-zA-Z]{1}$,^[a-zA-Z]{1}$,True,1.0
1067,"^hsl$$1,\s*$2%,\s*$3%$$","^([0-9]{1,3}[, ]){2}[0-9]{1,3}$",False,0.16129032258064513
1068,^.*\.(zip|rar|tar|7z)$,^(.*\.(zip|rar|tar|7z))$,True,1.0
1069,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08))),^(?=\d{8}$)\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.11764705882352944
1070,"^[A-Z]{5,6}$","^[A-Z]{5,6}$",True,1.0
1071,^#[0-9A-Fa-f]{6}$,^[0-9A-Fa-f]{6}$,False,0.9411764705882353
1072,"^\d{5,6}$","^\d{5,6}$",True,1.0
1073,"^.{3,4}lmheb$","^.{3,4}lmheb$",True,1.0
1074,^\d.*$,^\d.*$,True,1.0
1075,\d+,\d+,True,1.0
1076,"^[a-z]{3,10}$","^[a-z]{3,10}$",True,1.0
1078,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?",True,1.0
1079,^[^\d]*$,^[^\d]*$,True,1.0
1080,^\d.*$,^\d.*$,True,1.0
1081,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.13725490196078427
1082,"^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?",True,1.0
1083,^.*\.(zip|rar|tar|7z)$,^.*\.(zip|ZIP|rar|RAR|tar|TAR|7z|Z|z|Z7|z7|7Z|Z7|z7)$,False,0.41509433962264153
1084,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.13541666666666663
1085,^[a-zA-Z]{7}$,^[a-zA-Z]{7}$,True,1.0
1086,"^\d{4,15}$","^\d{4,15}$",True,1.0
1087,"^[A-Z]{5,7}$","^[A-Z]{5,7}$",True,1.0
1088,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11971830985915488
1089,^(?=.*qvnjyafx)(?=.*kxsgi).*$,^(?=.*qvnjyafx)(?=.*kxsgi).*$,True,1.0
1090,^obbyq.*xpsnzha.*$,^obbyq.*xpsnzha.*$,True,1.0
1091,"^([a-zA-Z]{5,7}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{5,7}[.!?;:'""…]?$","^([a-zA-Z]{5,7}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{5,7}[.!?;]?$",False,0.9322033898305084
1092,\d+,\d+,True,1.0
1093,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
1094,"^\d{7,}$","^\d{7,}$",True,1.0
1095,\w+,\w+,True,1.0
1096,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.19999999999999996
1097,^[a-zA-Z]{1}$,^[a-zA-Z]{1}$,True,1.0
1098,^[^\d]*$,^[^\d]*$,True,1.0
1099,"^\d{2,}$","^\d{2,}$",True,1.0
1100,"^\d{6,13}$","^\d{6,13}$",True,1.0
1101,"^\d{7,}$","^\d{7,}$",True,1.0
1102,.*dcpt$,.*dcpt$,True,1.0
1103,^.*info.*$,.*info.*,True,1.0
1104,"^[a-zA-Z0-9]{5,7}$","^[a-zA-Z0-9]{5,7}$",True,1.0
1105,^.*test.*$,.*test.*,True,1.0
1106,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11428571428571432
1107,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11049723756906082
1108,^fkmwwthi.*ffahdmd.*$,^fkmwwthi.*ffahdmd.*$,True,1.0
1109,"^([a-zA-Z]{4,10}[ ,.!?;:'""…]*){3,9}[a-zA-Z]{4,10}[.!?;:'""…]?$","^([a-zA-Z]{4,10}[ ,.!?;:'""…]*){3,9}[a-zA-Z]{4,10}[.!?;:'""…]?$",True,1.0
1110,.*ozy$,.*ozy$,True,1.0
1111,\d+,\d+,True,1.0
1112,^boeidc.*,^boeidc.*,True,1.0
1113,"^[a-zA-Z0-9]{5,7}$","^[a-zA-Z0-9]{5,7}$",True,1.0
1114,"^[a-z]{5,7}$","^[a-z]{5,7}$",True,1.0
1115,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
1116,^hcagv.*,^hcagv.*,True,1.0
1117,^[^\d]*$,^[^\d]*$,True,1.0
1118,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.18840579710144922
1119,^(?=.*vgo)(?=.*uhriabl).*$,^(?=.*vgo)(?=.*uhriabl).*$,True,1.0
1120,"^hsl$$1,\s*$2%,\s*$3%$$","^HSL[ ]*[0-9A-Fa-f]{2}[ ,]*[0-9A-Fa-f]{2}[ ,]*[0-9A-Fa-f]{2}$",False,0.08196721311475408
1121,^ponfk.*qxuz.*$,^ponfk.*qxuz.*$,True,1.0
1122,"^\d{1,}$",\d+,True,1.0
1123,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.10362694300518138
1124,"^\d{2,}$","^\d{2,}$",True,1.0
1125,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
1126,"^.{3,6}oevkvv$","^.{3,6}oevkvv$",True,1.0
1127,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.10050251256281406
1128,\w+,\w+,True,1.0
1129,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.1151079136690647
1130,"^\d{1,5}$","^\d{1,5}$",True,1.0
1131,^[^\d]*$,^[^\d]*$,True,1.0
1132,"^\d{5,7}$","^\d{5,7}$",True,1.0
1133,"^\d{4,8}$","^\d{4,8}$",True,1.0
1134,"^[A-Z]{1,4}$","^[A-Z]{1,4}$",True,1.0
1135,"^[a-zA-Z0-9]{1,9}$","^[a-zA-Z0-9]{1,9}$",True,1.0
1136,"^.{6,9}rkqr$","^.{6,9}rkqr$",True,1.0
1137,^rsr.*,^rsr.*,True,1.0
1138,"^^([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}$$","^(:{1,2})([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}$",False,0.8125
1139,\s+,\s+,True,1.0
1140,^.*file.*$,.*file.*,True,1.0
1141,^[a-zA-Z]{6}$,^[a-zA-Z]{6}$,True,1.0
1142,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
1143,^LOG_.*$,^LOG_.*$,True,1.0
1144,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.18055555555555558
1145,^[^\d]*$,^[^\d]*$,True,1.0
1146,.*igedh$,.*igedh$,True,1.0
1147,"^\d{4,12}$","^\d{4,12}$",True,1.0
1148,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.1333333333333333
1149,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15)|05(02|01))),\d{4}(?:\d{2}(?:\d{2}))(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?,False,0.008995502248875575
1150,"^.{3,7}creow$","^.{3,7}creow$",True,1.0
1151,\w+,\w+,True,1.0
1152,"^[a-z]{5,7}$","^[a-z]{5,7}$",True,1.0
1153,^\d+\.\d+$,^\d+\.\d+\.\d+(_\w+)?$,False,0.4545454545454546
1154,^ttexnbw.*ukmpwhv.*$,^ttexnbw.*ukmpwhv.*$,True,1.0
1155,\s+,\s+,True,1.0
1156,"^\d{1,3}$","^\d{1,3}$",True,1.0
1157,"^\d{6,15}$","^\d{6,15}$",True,1.0
1158,^dsjzpo.*,^dsjzpo.*,True,1.0
1159,"^\d{5,}$","^\d{5,}$",True,1.0
1160,"^\d{2,14}$","^\d{2,14}$",True,1.0
1161,^USER_.*$,^USER_.*$,True,1.0
1162,^.*example.*$,.*example.*,True,1.0
1163,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
1164,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.13978494623655913
1165,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.106951871657754
1166,\w+,\w+,True,1.0
1167,"^.{4,13}jdy$","^.{4,13}jdy$",True,1.0
1168,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
1169,^[^\d]*$,^[^\d]*$,True,1.0
1170,^\d+(\.\d+)?(\.\d+)?$,^\d+\.\d+\.\d+$,False,0.7142857142857143
1171,^sfevpqrf.*,^sfevpqrf.*,True,1.0
1172,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01]),False,0.1298701298701299
1173,\w+,\w+,True,1.0
1174,"^\d{2,12}$","^\d{2,12}$",True,1.0
1175,"^\d{2,9}$","^\d{2,9}$",True,1.0
1176,^(?=.*xohkxtz)(?=.*elv).*$,^(?=.*xohkxtz)(?=.*elv).*$,True,1.0
1177,"^[A-Z]{3,5}$","^[A-Z]{3,5}$",True,1.0
1178,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
1179,"^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){0,1}[a-zA-Z]{2,7}[.!?;:'""…]?$","^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){0,1}[a-zA-Z]{2,7}[.!?;:'""…]?$",True,1.0
1180,\d+,\d+,True,1.0
1181,"^\d{4,}$","^\d{4,}$",True,1.0
1182,"^.{4,13}qkg$","^.{4,13}qkg$",True,1.0
1183,\s+,\s+,True,1.0
1184,"^\d{10,}$","^\d{10,}$",True,1.0
1185,^INFO_.*$,^INFO_.*,True,1.0
1186,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.12612612612612617
1187,"^[a-zA-Z0-9]{4,8}$","^[a-zA-Z0-9]{4,8}$",True,1.0
1188,^(?=.*sjoaua)(?=.*xtv).*$,^(?=.*sjoaua)(?=.*xtv).*$,True,1.0
1189,"^.{7,10}pbq$","^.{7,10}pbq$",True,1.0
1190,^\d{7}$,^\d{7}$,True,1.0
1191,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.1298701298701299
1192,"^[A-Z]{2,7}$","^[A-Z]{2,7}$",True,1.0
1193,(2025(04(30|29|28|27|26|25|24|23|22)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.16666666666666663
1194,\d+,\d+,True,1.0
1195,\d+,\d+,True,1.0
1196,"^\d{10,}$","^\d{10,}$",True,1.0
1197,\d+,\d+,True,1.0
1198,\s+,\s+,True,1.0
1199,"^([a-zA-Z]{1,7}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{1,7}[.!?;:'""…]?$","^([a-zA-Z]{1,7}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{1,7}[.!?;:'""…]?$",True,1.0
1200,^[a-zA-Z]{9}$,^[a-zA-Z]{9}$,True,1.0
1201,"^([a-zA-Z]{3,4}[ ,.!?;:'""…]*){3,4}[a-zA-Z]{3,4}[.!?;:'""…]?$","^([a-zA-Z]{3,4}[ ,.!?;:'""…]*){3,4}[a-zA-Z]{3,4}[.!?;:'""…]?$",True,1.0
1202,"^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
1203,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
1204,^\d.*$,^\d.*$,True,1.0
1205,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
1206,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
1207,.*gseqb$,.*gseqb$,True,1.0
1208,"^[a-z]{3,6}$","^[a-z]{3,6}$",True,1.0
1209,"^\d{5,}$","^\d{5,}$",True,1.0
1210,^[^\d]*$,^[^\d]*$,True,1.0
1211,"^[a-z]{1,5}$","^[a-z]{1,5}$",True,1.0
1212,^eirldipy.*,^eirldipy.*,True,1.0
1213,"^[A-Z]{3,10}$","^[A-Z]{3,10}$",True,1.0
1214,"^\d{7,10}$","^\d{7,10}$",True,1.0
1215,^\d.*$,^\d.*$,True,1.0
1216,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16)|05(02|01))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.18181818181818177
1217,"^\d{7,12}$","^\d{7,12}$",True,1.0
1218,^\d{6}$,^\d{6}$,True,1.0
1219,"^rgb$$1,\s*$2,\s*$3$$",^R[0-9]{3}G[0-9]{3}B[0-9]{3}$,False,0.10344827586206895
1220,\w+,\w+,True,1.0
1221,^\d+\.\d+$,^\d+\.\d+\.\d+$,False,0.6666666666666667
1222,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.10362694300518138
1223,^(?=.*havxti)(?=.*gqktxepn).*$,^(?=.*havxti)(?=.*gqktxepn).*$,True,1.0
1224,"^\d{8,14}$","^\d{8,14}$",True,1.0
1225,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18))),^\d{8}$,False,0.006369426751592355
1226,"^[a-zA-Z0-9]{3,9}$","^[a-zA-Z0-9]{3,9}$",True,1.0
1227,^(?=.*ncfolrej)(?=.*uiwsw).*$,^(?=.*ncfolrej)(?=.*uiwsw).*$,True,1.0
1228,\d+,\d+,True,1.0
1229,^.*\.(mp3|wav|flac|aac)$,^.*\.(mp3|MP3|wav|WAV|flac|FLAC|aac|AAC)$,False,0.5853658536585367
1230,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.1298701298701299
1231,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
1232,^\d{3}$,^\d{3}$,True,1.0
1233,"^[A-Z]{5,6}$","^[A-Z]{5,6}$",True,1.0
1234,^[a-zA-Z]{7}$,^[a-zA-Z]{7}$,True,1.0
1235,"^\d{2,16}$","^\d{2,16}$",True,1.0
1236,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
1237,^anxy.*gnoolc.*$,^anxy.*gnoolc.*$,True,1.0
1238,\d+,\d+,True,1.0
1239,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01]),False,0.1273885350318471
1240,^(?=.*zkc)(?=.*hkmesr).*$,^(?=.*zkc)(?=.*hkmesr).*$,True,1.0
1241,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
1242,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11428571428571432
1243,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
1244,"^\d{1,4}$","^\d{1,4}$",True,1.0
1245,.*deg$,.*deg$,True,1.0
1246,\w+,\w+,True,1.0
1247,^DATA_.*$,^DATA_.*,True,1.0
1248,^(?=.*mtwnwyx)(?=.*izmbbto).*$,^(?=.*mtwnwyx)(?=.*izmbbto).*$,True,1.0
1249,\d+,\d+,True,1.0
1250,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
1251,^[a-zA-Z]{5}$,^[a-zA-Z]{5}$,True,1.0
1252,"^\d{3,15}$","^\d{3,15}$",True,1.0
1253,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.11627906976744184
1254,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
1255,^(?=.*mfqif)(?=.*bnoou).*$,^(?=.*mfqif)(?=.*bnoou).*$,True,1.0
1256,^\d.*$,^\d.*$,True,1.0
1257,^[^\d]*$,^[^\d]*$,True,1.0
1258,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
1259,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01)|05(02|01)|03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05))),\d{4}(0[1-9]|1[0-2])(0[1-9]|[12]\d|3[01])$,False,0.10204081632653061
1260,^usozh.*,^usozh.*,True,1.0
1261,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06)|05(02|01))),^\d{8}$,False,0.01041666666666663
1262,^ccuhzfcc.*,^ccuhzfcc.*,True,1.0
1263,.*nawxs$,.*nawxs$,True,1.0
1264,^(?=.*wkiwn)(?=.*umxhl).*$,^(?=.*wkiwn)(?=.*umxhl).*$,True,1.0
1265,"^.{7,12}jid$","^.{7,12}jid$",True,1.0
1266,"^\d{2,9}$","^\d{2,9}$",True,1.0
